timestamp(ns),elapsed(s)
0,0.000783539
1000000000,0.00129761
2000000000,0.00258835
3000000000,0.002954
4000000000,0.00384485
5000000000,0.0047695
6000000000,0.00610838
7000000000,0.00711376
8000000000,0.0112528
9000000000,0.00943579
10000000000,0.00880347
11000000000,0.0117783
12000000000,0.0100183
13000000000,0.0101095
14000000000,0.0132029
15000000000,0.00983216
16000000000,0.0136416
17000000000,0.0114175
18000000000,0.0117728
19000000000,0.0139782
20000000000,0.0147298
21000000000,0.0119293
22000000000,0.0141853
23000000000,0.0150456
24000000000,0.0159544
25000000000,0.0162198
26000000000,0.0139688
27000000000,0.0177617
28000000000,0.0195521
29000000000,0.0169346
30000000000,0.0152737
31000000000,0.0163271
32000000000,0.0138757
33000000000,0.0164456
34000000000,0.0142213
35000000000,0.0157453
36000000000,0.0184685
37000000000,0.0126506
38000000000,0.0132396
39000000000,0.0163524
40000000000,0.0168481
41000000000,0.0178664
42000000000,0.0140493
43000000000,0.0137205
44000000000,0.0192597
45000000000,0.0137103
46000000000,0.0183403
47000000000,0.0135081
48000000000,0.0168027
49000000000,0.0161771
50000000000,0.0175221
51000000000,0.0149114
52000000000,0.0175139
53000000000,0.0181041
54000000000,0.0188691
55000000000,0.0189796
56000000000,0.0166328
57000000000,0.0182024
58000000000,0.0166166
59000000000,0.0188306
60000000000,0.0196625
61000000000,0.0180037
62000000000,0.019981
63000000000,0.0180273
64000000000,0.0199193
65000000000,0.0206304
66000000000,0.0156594
67000000000,0.0186357
68000000000,0.0146663
69000000000,0.0153165
70000000000,0.0177094
71000000000,0.0149516
72000000000,0.0138525
73000000000,0.0141722
74000000000,0.0132897
75000000000,0.0177645
76000000000,0.0159826
77000000000,0.0155537
78000000000,0.0169526
79000000000,0.0135726
80000000000,0.012843
81000000000,0.0132134
82000000000,0.0136316
83000000000,0.0128282
84000000000,0.0169354
85000000000,0.0189178
86000000000,0.0169914
87000000000,0.0136175
88000000000,0.0155234
89000000000,0.0146266
90000000000,0.0145397
91000000000,0.0107522
92000000000,0.0133225
93000000000,0.0145128
94000000000,0.0107711
95000000000,0.0131733
96000000000,0.0139334
97000000000,0.0131931
98000000000,0.0109239
99000000000,0.0118837
100000000000,0.0110758
101000000000,0.0137332
102000000000,0.0105462
103000000000,0.0148508
104000000000,0.0137412
105000000000,0.0109147
106000000000,0.0119824
107000000000,0.0122253
108000000000,0.0111611
109000000000,0.0137193
110000000000,0.0173423
111000000000,0.0160477
112000000000,0.018202
113000000000,0.0158457
114000000000,0.0178199
115000000000,0.0191248
116000000000,0.0182548
117000000000,0.0193239
118000000000,0.0160405
119000000000,0.0154609
120000000000,0.0185999
121000000000,0.0191005
122000000000,0.0210235
123000000000,0.0208277
124000000000,0.0213125
125000000000,0.0209085
126000000000,0.0202432
127000000000,0.0227206
128000000000,0.0215479
129000000000,0.0207317
130000000000,0.0211415
131000000000,0.0228081
132000000000,0.0203094
133000000000,0.0230054
134000000000,0.0166192
135000000000,0.0203061
136000000000,0.0183755
137000000000,0.0145834
138000000000,0.0158838
139000000000,0.0188116
140000000000,0.0139438
141000000000,0.01804
142000000000,0.0128612
143000000000,0.0157125
144000000000,0.0189077
145000000000,0.0201715
146000000000,0.018057
147000000000,0.0206883
148000000000,0.0195625
149000000000,0.0198793
150000000000,0.0189791
151000000000,0.0158278
152000000000,0.0175726
153000000000,0.0200651
154000000000,0.0156092
155000000000,0.0186371
156000000000,0.0197938
157000000000,0.0193798
158000000000,0.0193079
159000000000,0.0193527
160000000000,0.0196169
161000000000,0.0159
162000000000,0.0184993
