timestamp(ns),elapsed(s)
0,7.5212e-05
1000000000,9.033e-05
2000000000,0.000125487
3000000000,0.000188035
4000000000,0.000252998
5000000000,0.000248339
6000000000,0.000273396
7000000000,0.000303683
8000000000,0.000329361
9000000000,0.000344851
10000000000,0.000375829
11000000000,0.000396999
12000000000,0.000415845
13000000000,0.000424792
14000000000,0.000412007
15000000000,0.000456562
16000000000,0.00042407
17000000000,0.000448887
18000000000,0.00047132
19000000000,0.000518738
20000000000,0.000511064
21000000000,0.00108485
22000000000,0.000579183
23000000000,0.000622715
24000000000,0.000617285
25000000000,0.000762349
26000000000,0.000708617
27000000000,0.000639497
28000000000,0.00091149
29000000000,0.000760165
30000000000,0.000732803
31000000000,0.00110351
32000000000,0.000818284
33000000000,0.000792345
34000000000,0.000815909
35000000000,0.000885632
36000000000,0.00077881
37000000000,0.000847109
38000000000,0.000892044
39000000000,0.000878057
40000000000,0.00131516
41000000000,0.000862989
42000000000,0.00081106
43000000000,0.000912322
44000000000,0.00129683
45000000000,0.000966243
46000000000,0.00114693
47000000000,0.000994497
48000000000,0.000960052
49000000000,0.00108521
50000000000,0.00173027
51000000000,0.00116498
52000000000,0.00163783
53000000000,0.00136437
54000000000,0.00147488
55000000000,0.00160091
56000000000,0.00135792
57000000000,0.00145021
58000000000,0.00182817
59000000000,0.00166658
60000000000,0.00189246
61000000000,0.001462
62000000000,0.00151992
63000000000,0.00204585
64000000000,0.00214841
65000000000,0.00185578
66000000000,0.0017392
67000000000,0.00216056
68000000000,0.00180908
69000000000,0.00172351
70000000000,0.00197659
71000000000,0.00167895
72000000000,0.00178149
73000000000,0.00152021
74000000000,0.00221834
75000000000,0.00215194
76000000000,0.0021802
77000000000,0.00224375
78000000000,0.00229816
79000000000,0.00210135
80000000000,0.00206941
81000000000,0.00178457
82000000000,0.00230607
83000000000,0.0026217
84000000000,0.00367855
85000000000,0.00253147
86000000000,0.00242248
87000000000,0.00168932
88000000000,0.00223282
89000000000,0.00299762
90000000000,0.00226381
91000000000,0.00225118
92000000000,0.00244168
93000000000,0.00260776
94000000000,0.00210941
95000000000,0.00208233
96000000000,0.00157122
97000000000,0.00158704
98000000000,0.00158243
99000000000,0.00171154
100000000000,0.00235028
101000000000,0.00239815
102000000000,0.00228705
103000000000,0.00254387
104000000000,0.00239513
105000000000,0.00234395
106000000000,0.00230636
107000000000,0.00240345
108000000000,0.00239617
109000000000,0.00252393
110000000000,0.00250219
111000000000,0.00281672
112000000000,0.00240304
113000000000,0.0019636
114000000000,0.00276877
115000000000,0.00263923
116000000000,0.00306846
117000000000,0.00335842
118000000000,0.00276221
119000000000,0.00320521
120000000000,0.00318097
121000000000,0.00344075
122000000000,0.00380644
123000000000,0.00341737
124000000000,0.00389992
125000000000,0.00363495
126000000000,0.00351933
127000000000,0.00381132
128000000000,0.00368779
129000000000,0.00363333
130000000000,0.00376957
131000000000,0.00406798
132000000000,0.00421779
133000000000,0.00285987
134000000000,0.00392155
135000000000,0.00461693
136000000000,0.00431766
137000000000,0.00377348
138000000000,0.00435138
139000000000,0.0039042
140000000000,0.00359819
141000000000,0.00415512
142000000000,0.0039878
143000000000,0.0028981
144000000000,0.00414918
145000000000,0.00298366
146000000000,0.00445594
147000000000,0.00398668
148000000000,0.00475303
149000000000,0.00478815
150000000000,0.00413029
151000000000,0.00480722
152000000000,0.00477232
153000000000,0.00443501
154000000000,0.00458428
155000000000,0.00457693
156000000000,0.00546413
157000000000,0.00452506
158000000000,0.00538241
159000000000,0.00543964
160000000000,0.00489116
161000000000,0.0052557
162000000000,0.00505689
163000000000,0.00349963
164000000000,0.0047334
165000000000,0.00491977
166000000000,0.00454854
167000000000,0.00476734
168000000000,0.00520259
169000000000,0.00492396
170000000000,0.00517905
171000000000,0.00332637
172000000000,0.00480008
173000000000,0.00331995
174000000000,0.00335303
175000000000,0.00457242
176000000000,0.00538723
177000000000,0.00499437
178000000000,0.00483158
179000000000,0.00546821
180000000000,0.00536678
181000000000,0.00537866
182000000000,0.00319969
183000000000,0.00316241
184000000000,0.00531628
185000000000,0.00463971
186000000000,0.00554072
187000000000,0.00487558
188000000000,0.00579993
189000000000,0.00585257
190000000000,0.00530033
191000000000,0.00563275
192000000000,0.00495572
193000000000,0.00609681
194000000000,0.00423416
195000000000,0.00601746
196000000000,0.00598192
197000000000,0.00436408
198000000000,0.00576526
199000000000,0.00548507
200000000000,0.0051853
201000000000,0.0059557
202000000000,0.00605127
203000000000,0.00506817
204000000000,0.00421783
205000000000,0.00555715
206000000000,0.00567848
207000000000,0.00612029
208000000000,0.00426637
209000000000,0.00438515
210000000000,0.00620029
211000000000,0.00372422
212000000000,0.00513267
213000000000,0.00619348
214000000000,0.00433331
215000000000,0.00533869
216000000000,0.00621485
217000000000,0.00620707
218000000000,0.00598165
219000000000,0.00627105
220000000000,0.00399019
221000000000,0.00679892
222000000000,0.00647912
223000000000,0.00706226
224000000000,0.00577126
225000000000,0.00403329
226000000000,0.0064026
227000000000,0.00551191
228000000000,0.00576273
229000000000,0.00569709
230000000000,0.00718669
231000000000,0.00520278
232000000000,0.00673622
233000000000,0.00652502
234000000000,0.00618241
235000000000,0.00593037
236000000000,0.00727245
237000000000,0.00507011
238000000000,0.00681762
239000000000,0.00444794
240000000000,0.00742851
241000000000,0.00686143
242000000000,0.00728771
243000000000,0.00671507
244000000000,0.00456267
245000000000,0.00779218
246000000000,0.00761228
247000000000,0.00643932
248000000000,0.00608528
249000000000,0.00716228
250000000000,0.00663525
251000000000,0.00678181
252000000000,0.00793035
253000000000,0.00725753
254000000000,0.00778142
255000000000,0.00738841
256000000000,0.00741987
257000000000,0.00752572
258000000000,0.00781955
259000000000,0.00676574
260000000000,0.00740009
261000000000,0.0067732
262000000000,0.00764742
263000000000,0.00796432
264000000000,0.00763218
265000000000,0.00742928
266000000000,0.0074148
267000000000,0.00775154
268000000000,0.00810521
269000000000,0.00783328
270000000000,0.00820632
271000000000,0.00790195
272000000000,0.00769899
273000000000,0.00825838
274000000000,0.00626271
275000000000,0.00807658
276000000000,0.00622998
277000000000,0.00755823
278000000000,0.00706035
279000000000,0.00636589
280000000000,0.0077156
281000000000,0.00855682
282000000000,0.00772042
283000000000,0.00779098
284000000000,0.00786832
285000000000,0.00732671
286000000000,0.00729701
287000000000,0.00789745
288000000000,0.00734817
289000000000,0.00798396
290000000000,0.00767494
291000000000,0.00753922
292000000000,0.00526628
293000000000,0.007587
294000000000,0.0082387
295000000000,0.0082441
296000000000,0.00631084
297000000000,0.00837035
298000000000,0.00747559
299000000000,0.00632036
300000000000,0.00817866
301000000000,0.00876433
302000000000,0.00604484
303000000000,0.00783154
304000000000,0.00521123
305000000000,0.00732934
306000000000,0.00822337
307000000000,0.007721
308000000000,0.00808278
309000000000,0.00816119
310000000000,0.00813268
311000000000,0.00838557
312000000000,0.00731654
313000000000,0.00700483
314000000000,0.00627583
315000000000,0.00717023
316000000000,0.00791527
317000000000,0.00799805
318000000000,0.00657902
319000000000,0.00589559
320000000000,0.00754216
321000000000,0.00712229
322000000000,0.00580225
323000000000,0.0077595
324000000000,0.00810255
325000000000,0.00725699
326000000000,0.00717248
327000000000,0.00514755
328000000000,0.00674021
329000000000,0.00756713
330000000000,0.00798209
331000000000,0.00646901
332000000000,0.00818458
333000000000,0.0080963
334000000000,0.00783262
335000000000,0.00752338
336000000000,0.0052732
337000000000,0.006288
338000000000,0.00521751
339000000000,0.00510278
340000000000,0.0073945
341000000000,0.00779915
342000000000,0.00772362
343000000000,0.00771339
344000000000,0.00701863
345000000000,0.00852183
346000000000,0.00527326
347000000000,0.00851724
348000000000,0.00813465
349000000000,0.00817883
350000000000,0.0067197
351000000000,0.00755157
352000000000,0.00536805
353000000000,0.00798558
354000000000,0.00615218
355000000000,0.00832003
356000000000,0.00603245
357000000000,0.00833801
358000000000,0.0072237
359000000000,0.00678455
360000000000,0.00792603
361000000000,0.00721366
362000000000,0.00858302
363000000000,0.00712313
364000000000,0.00802924
365000000000,0.00902744
366000000000,0.00815035
367000000000,0.00624127
368000000000,0.00859148
369000000000,0.00703558
370000000000,0.00869536
371000000000,0.00699503
372000000000,0.00716885
373000000000,0.00869226
374000000000,0.00775698
375000000000,0.00928542
376000000000,0.00846682
377000000000,0.00821255
378000000000,0.00705052
379000000000,0.0084499
380000000000,0.0088185
381000000000,0.00820763
382000000000,0.00590203
383000000000,0.00895598
384000000000,0.00600167
385000000000,0.00915816
386000000000,0.00925046
387000000000,0.00830981
388000000000,0.00851408
389000000000,0.00854885
390000000000,0.0083763
391000000000,0.00903052
392000000000,0.00906471
393000000000,0.00740506
394000000000,0.0077815
395000000000,0.00756005
396000000000,0.00963489
397000000000,0.00724223
398000000000,0.00855773
399000000000,0.0101083
400000000000,0.00820296
401000000000,0.00852297
402000000000,0.00918767
403000000000,0.00886454
404000000000,0.00928601
405000000000,0.00699158
406000000000,0.00870189
407000000000,0.00846866
408000000000,0.00942831
409000000000,0.00879054
410000000000,0.00897075
411000000000,0.00867514
412000000000,0.00880928
413000000000,0.00604311
414000000000,0.00862393
415000000000,0.00981822
416000000000,0.00884737
417000000000,0.00869108
418000000000,0.00710473
419000000000,0.0085154
420000000000,0.00933995
421000000000,0.00844741
422000000000,0.00831338
423000000000,0.0082909
424000000000,0.00846039
425000000000,0.0081018
426000000000,0.00910185
427000000000,0.00966844
428000000000,0.00966889
429000000000,0.0101766
430000000000,0.00905838
431000000000,0.00758694
432000000000,0.00929263
433000000000,0.00646846
434000000000,0.00654559
435000000000,0.00637379
436000000000,0.00643114
437000000000,0.00828014
438000000000,0.0075604
439000000000,0.008676
440000000000,0.00713052
441000000000,0.00971098
442000000000,0.00824509
443000000000,0.00736342
444000000000,0.00907619
445000000000,0.00659225
446000000000,0.00981152
447000000000,0.00880626
448000000000,0.0072646
449000000000,0.0100203
450000000000,0.0102314
451000000000,0.0101797
452000000000,0.00938888
453000000000,0.00890083
454000000000,0.00924066
455000000000,0.00862729
456000000000,0.00948837
457000000000,0.00915309
458000000000,0.00703979
459000000000,0.0070121
460000000000,0.00878109
461000000000,0.0077755
462000000000,0.00685687
463000000000,0.00703969
464000000000,0.00871682
465000000000,0.00994785
466000000000,0.00950062
467000000000,0.00908596
468000000000,0.00723995
469000000000,0.00921155
470000000000,0.00891937
471000000000,0.0101472
472000000000,0.0110131
473000000000,0.00885315
474000000000,0.00698461
475000000000,0.00896669
476000000000,0.00993368
477000000000,0.00849583
478000000000,0.00847926
479000000000,0.0103865
480000000000,0.00936036
481000000000,0.0100314
482000000000,0.0102713
483000000000,0.00893215
484000000000,0.00950718
485000000000,0.00854415
486000000000,0.00894964
487000000000,0.00937439
488000000000,0.009316
489000000000,0.0098588
490000000000,0.00966251
491000000000,0.0105434
492000000000,0.00894605
493000000000,0.00999044
494000000000,0.00905054
495000000000,0.0101518
496000000000,0.00994205
497000000000,0.0112739
498000000000,0.00977674
499000000000,0.0120296
500000000000,0.00819654
501000000000,0.0102159
502000000000,0.00976842
503000000000,0.00772243
504000000000,0.00996074
505000000000,0.00910324
506000000000,0.0077238
507000000000,0.00895872
508000000000,0.0102943
509000000000,0.00738674
510000000000,0.00941947
511000000000,0.00912516
512000000000,0.00791888
513000000000,0.00793762
514000000000,0.0083995
515000000000,0.00832314
516000000000,0.00872837
517000000000,0.00982971
518000000000,0.00847808
519000000000,0.00940779
520000000000,0.00813521
521000000000,0.00868513
522000000000,0.00968414
523000000000,0.00964615
