timestamp(ns),elapsed(s)
0,0.000366021
1000000000,0.000486238
2000000000,0.000519921
3000000000,0.000780554
4000000000,0.00148336
5000000000,0.00170404
6000000000,0.00142644
7000000000,0.00245811
8000000000,0.0024724
9000000000,0.00173839
10000000000,0.00208985
11000000000,0.00234147
12000000000,0.00251528
13000000000,0.00315727
14000000000,0.00352591
15000000000,0.00339026
16000000000,0.00365454
17000000000,0.00286496
18000000000,0.0040844
19000000000,0.0043845
20000000000,0.00216691
21000000000,0.0041014
22000000000,0.0047821
23000000000,0.00427958
24000000000,0.0027906
25000000000,0.00254461
26000000000,0.0041082
27000000000,0.00274432
28000000000,0.00601606
29000000000,0.00514198
30000000000,0.0040426
31000000000,0.00460218
32000000000,0.00643361
33000000000,0.00311941
34000000000,0.00588339
35000000000,0.00473319
36000000000,0.00278566
37000000000,0.00301537
38000000000,0.00535079
39000000000,0.00449387
40000000000,0.00485412
41000000000,0.00493314
42000000000,0.00305152
43000000000,0.00429951
44000000000,0.00438813
45000000000,0.00389291
46000000000,0.00325756
47000000000,0.0040298
48000000000,0.00331852
49000000000,0.00511903
50000000000,0.00494844
51000000000,0.00369933
52000000000,0.00474056
53000000000,0.00388994
54000000000,0.00357409
55000000000,0.0038944
56000000000,0.00434405
57000000000,0.00722049
58000000000,0.00463898
59000000000,0.00510755
60000000000,0.00392967
61000000000,0.00491823
62000000000,0.00469817
63000000000,0.00517524
64000000000,0.00507918
65000000000,0.0057345
66000000000,0.00537334
67000000000,0.00535706
68000000000,0.00509541
69000000000,0.00455193
70000000000,0.00616809
71000000000,0.00501963
72000000000,0.00662602
73000000000,0.00472655
74000000000,0.00641901
75000000000,0.00595427
76000000000,0.00633765
77000000000,0.00851229
78000000000,0.00595815
79000000000,0.00637618
80000000000,0.00600586
81000000000,0.00604534
82000000000,0.00575699
83000000000,0.00769804
84000000000,0.00593315
85000000000,0.00653693
86000000000,0.00584361
87000000000,0.00499831
88000000000,0.0057537
89000000000,0.00696557
90000000000,0.00618603
91000000000,0.00589287
92000000000,0.00540273
93000000000,0.00572826
94000000000,0.00647823
95000000000,0.00522211
96000000000,0.00527189
97000000000,0.00536169
98000000000,0.00547039
99000000000,0.00539093
100000000000,0.00541336
101000000000,0.00723328
102000000000,0.00589197
103000000000,0.00590292
104000000000,0.00555714
105000000000,0.00646882
106000000000,0.00755698
