timestamp(ns),elapsed(s)
0,0.0084891
200000000,0.003626
400000000,0.00377331
600000000,0.00305423
800000000,0.00322281
1000000000,0.003428
1200000000,0.00299279
1400000000,0.00295703
1600000000,0.00252724
1800000000,0.00247142
2000000000,0.00257729
2200000000,0.00281357
2400000000,0.00267759
2600000000,0.00320378
2800000000,0.00237529
3000000000,0.00404116
3200000000,0.00279755
3400000000,0.00273269
3600000000,0.00211993
3800000000,0.00216688
4000000000,0.00255832
4200000000,0.00262355
4400000000,0.00212488
4600000000,0.00190936
4800000000,0.00235953
5000000000,0.00262698
5200000000,0.00243961
5400000000,0.00210179
5600000000,0.00238356
5800000000,0.00235202
6000000000,0.00221624
6200000000,0.00299982
6400000000,0.00262379
6600000000,0.00248125
6800000000,0.00271085
7000000000,0.00297542
7200000000,0.00238183
7400000000,0.00223891
7600000000,0.00263101
7800000000,0.00206738
8000000000,0.00233406
8200000000,0.00221775
8400000000,0.002228
8600000000,0.00186616
8800000000,0.00203161
9000000000,0.00255532
9200000000,0.00209287
9400000000,0.0025938
9600000000,0.00231674
9800000000,0.00263509
10000000000,0.00301037
10200000000,0.00358551
10400000000,0.00291897
10600000000,0.0024723
10800000000,0.00228005
11000000000,0.00233884
11200000000,0.00236381
11400000000,0.00386086
11600000000,0.00230949
11800000000,0.00209355
12000000000,0.00211061
12200000000,0.00227478
12400000000,0.00247845
12600000000,0.0021841
12800000000,0.00183095
13000000000,0.00177166
13200000000,0.0022484
13400000000,0.00261956
13600000000,0.00189708
13800000000,0.00236997
14000000000,0.00244892
14200000000,0.00303234
14400000000,0.00273754
14600000000,0.00317077
14800000000,0.00334999
15000000000,0.00272075
15200000000,0.00269566
15400000000,0.00272357
15600000000,0.00260247
15800000000,0.00284932
16000000000,0.00285098
16200000000,0.00285829
16400000000,0.00243695
16600000000,0.00274877
16800000000,0.00266766
17000000000,0.00237772
17200000000,0.00226643
17400000000,0.00288094
17600000000,0.0031567
17800000000,0.00251432
18000000000,0.00256787
18200000000,0.00245267
18400000000,0.00260974
18600000000,0.00224368
18800000000,0.00178107
19000000000,0.00229542
19200000000,0.00221524
19400000000,0.00178764
19600000000,0.00178192
19800000000,0.00253927
20000000000,0.00247625
20200000000,0.00190406
20400000000,0.00187533
20600000000,0.00194234
20800000000,0.00197399
21000000000,0.00214713
21200000000,0.00205624
21400000000,0.00214843
21600000000,0.00188325
21800000000,0.00203804
22000000000,0.00203338
22200000000,0.00219868
22400000000,0.00192545
22600000000,0.00214206
22800000000,0.00202184
23000000000,0.00247211
23200000000,0.00285652
23400000000,0.00235347
23600000000,0.00231783
23800000000,0.00251955
24000000000,0.00226431
24200000000,0.0021152
24400000000,0.00241241
24600000000,0.00214518
24800000000,0.00303447
25000000000,0.0028594
25200000000,0.00280348
25400000000,0.00274792
25600000000,0.00298603
25800000000,0.00276742
26000000000,0.00270183
26200000000,0.00242087
26400000000,0.00285578
26600000000,0.00248235
26800000000,0.00283197
27000000000,0.00276504
27200000000,0.00224562
27400000000,0.00212159
27600000000,0.00219854
27800000000,0.00318126
28000000000,0.00213046
28200000000,0.00236198
28400000000,0.0032462
28600000000,0.00319245
28800000000,0.00332528
29000000000,0.0031353
29200000000,0.00277288
29400000000,0.00315933
29600000000,0.00287587
29800000000,0.00316096
30000000000,0.00300739
30200000000,0.00302184
30400000000,0.0029448
30600000000,0.00308943
30800000000,0.0023795
31000000000,0.00240017
31200000000,0.00216473
31400000000,0.00220085
31600000000,0.00211881
31800000000,0.00230404
32000000000,0.00245422
32200000000,0.00299441
32400000000,0.00310344
32600000000,0.00294613
32800000000,0.00337038
33000000000,0.00294749
33200000000,0.00329918
33400000000,0.00361647
33600000000,0.00287807
33800000000,0.00315184
34000000000,0.00274793
34200000000,0.00269332
34400000000,0.00329212
34600000000,0.00254539
34800000000,0.00300733
35000000000,0.00277071
35200000000,0.00272427
35400000000,0.00258085
35600000000,0.00273644
35800000000,0.00254728
36000000000,0.00312044
36200000000,0.00272502
36400000000,0.00266594
36600000000,0.00325958
36800000000,0.00280956
37000000000,0.00308153
37200000000,0.00309008
37400000000,0.00234481
37600000000,0.00257829
37800000000,0.00412455
38000000000,0.00283753
38200000000,0.00345988
38400000000,0.00297724
38600000000,0.00267775
38800000000,0.00237413
39000000000,0.00221342
39200000000,0.00417952
39400000000,0.00257617
39600000000,0.00223911
39800000000,0.00223954
40000000000,0.00235778
40200000000,0.00173993
40400000000,0.00184129
40600000000,0.00186283
40800000000,0.00221728
41000000000,0.00211963
41200000000,0.00233761
41400000000,0.00271018
41600000000,0.00228913
41800000000,0.00225386
42000000000,0.00193085
42200000000,0.00197478
42400000000,0.00239584
42600000000,0.00201798
42800000000,0.00210683
43000000000,0.00177465
43200000000,0.00208414
43400000000,0.00175941
43600000000,0.00221313
43800000000,0.00174765
44000000000,0.00217498
44200000000,0.00199547
44400000000,0.0022155
44600000000,0.00291921
44800000000,0.00263504
45000000000,0.00265295
45200000000,0.00266493
45400000000,0.00233117
45600000000,0.00222244
45800000000,0.0023532
46000000000,0.00205354
46200000000,0.00254121
46400000000,0.00221212
46600000000,0.00205835
46800000000,0.00201737
47000000000,0.00181169
47200000000,0.001594
47400000000,0.00169203
47600000000,0.00160131
47800000000,0.00177236
48000000000,0.00234978
48200000000,0.00265687
48400000000,0.00269673
48600000000,0.00257625
48800000000,0.00245245
49000000000,0.0021568
49200000000,0.00240241
49400000000,0.0028259
49600000000,0.00214984
49800000000,0.00234432
50000000000,0.002333
50200000000,0.00197118
50400000000,0.00166522
50600000000,0.00167308
50800000000,0.00154883
51000000000,0.00214401
51200000000,0.00197455
51400000000,0.00244604
51600000000,0.00302545
51800000000,0.00273597
52000000000,0.00299244
52200000000,0.00230407
52400000000,0.00229357
52600000000,0.00233923
52800000000,0.00245336
53000000000,0.00266957
53200000000,0.00242244
53400000000,0.00283177
53600000000,0.00254486
53800000000,0.00295725
54000000000,0.0025276
54200000000,0.00235427
54400000000,0.00282888
54600000000,0.00212484
54800000000,0.00207812
55000000000,0.00242368
55200000000,0.00261951
55400000000,0.00221732
55600000000,0.00246298
55800000000,0.00236896
56000000000,0.00225633
56200000000,0.00216759
56400000000,0.00248716
56600000000,0.0023822
56800000000,0.00240181
57000000000,0.00237249
57200000000,0.00332067
57400000000,0.00206866
57600000000,0.00221076
57800000000,0.00246698
58000000000,0.00225465
58200000000,0.0021856
58400000000,0.00224164
58600000000,0.00217593
58800000000,0.00238335
59000000000,0.0021287
59200000000,0.00255465
59400000000,0.00205147
59600000000,0.00233911
59800000000,0.00313458
60000000000,0.00268491
60200000000,0.00297191
60400000000,0.00364639
60600000000,0.00309088
60800000000,0.00338958
61000000000,0.00271638
61200000000,0.00261579
61400000000,0.00237151
61600000000,0.00291002
61800000000,0.0029917
62000000000,0.0031175
62200000000,0.00304778
62400000000,0.00287659
62600000000,0.00266393
62800000000,0.00309222
63000000000,0.0030404
63200000000,0.00314961
63400000000,0.00359252
63600000000,0.00291881
63800000000,0.00271045
64000000000,0.00313964
64200000000,0.00317146
64400000000,0.00274294
64600000000,0.00337443
64800000000,0.00274462
65000000000,0.00308414
65200000000,0.00254011
65400000000,0.00277584
65600000000,0.00316267
65800000000,0.00314513
66000000000,0.00351778
66200000000,0.00330176
66400000000,0.00398205
66600000000,0.00330922
66800000000,0.00411404
67000000000,0.00265503
67200000000,0.0033415
67400000000,0.00332345
67600000000,0.00374081
67800000000,0.00330627
68000000000,0.00309115
68200000000,0.00323909
68400000000,0.00333004
68600000000,0.00282959
68800000000,0.00363284
69000000000,0.00415467
69200000000,0.00314614
69400000000,0.00396342
69600000000,0.00367047
69800000000,0.0029288
70000000000,0.00287305
70200000000,0.00393489
70400000000,0.00364253
70600000000,0.00284482
70800000000,0.00401646
71000000000,0.00332033
71200000000,0.00299263
71400000000,0.0031869
71600000000,0.00248541
71800000000,0.00268118
72000000000,0.00254016
72200000000,0.00292941
72400000000,0.00286797
72600000000,0.00277958
72800000000,0.00308526
73000000000,0.00333891
73200000000,0.00293252
73400000000,0.00250054
73600000000,0.00361828
73800000000,0.0028166
74000000000,0.00341091
74200000000,0.00233934
74400000000,0.0022268
74600000000,0.00259543
74800000000,0.00243494
75000000000,0.00228585
75200000000,0.00294248
75400000000,0.00246229
75600000000,0.00218674
75800000000,0.00226877
76000000000,0.00219096
76200000000,0.00243387
76400000000,0.0021553
76600000000,0.00200776
76800000000,0.00190438
77000000000,0.0022377
77200000000,0.00208652
77400000000,0.00282322
77600000000,0.00291163
77800000000,0.0022036
78000000000,0.00245451
78200000000,0.00267342
78400000000,0.00262267
78600000000,0.00196339
78800000000,0.00258049
79000000000,0.00217903
79200000000,0.0024624
79400000000,0.00204756
79600000000,0.00252324
79800000000,0.00220612
80000000000,0.00231943
80200000000,0.00319904
80400000000,0.00306479
80600000000,0.00219774
80800000000,0.002983
81000000000,0.00281028
81200000000,0.00330056
81400000000,0.00377012
81600000000,0.0028223
81800000000,0.00315566
82000000000,0.00246477
82200000000,0.00289001
82400000000,0.002873
82600000000,0.00275376
82800000000,0.00301249
83000000000,0.00255116
83200000000,0.00262048
83400000000,0.00262667
83600000000,0.00237257
83800000000,0.00253327
84000000000,0.0024893
84200000000,0.00277137
84400000000,0.00319214
84600000000,0.00240997
84800000000,0.00310421
85000000000,0.00258082
85200000000,0.00334099
85400000000,0.00246969
85600000000,0.00268725
85800000000,0.00380139
86000000000,0.00330884
86200000000,0.00244349
86400000000,0.0023412
86600000000,0.00274857
86800000000,0.00244642
87000000000,0.00281835
87200000000,0.00399473
87400000000,0.00441292
87600000000,0.00301988
87800000000,0.00318204
88000000000,0.00285605
88200000000,0.00268747
88400000000,0.00309541
88600000000,0.0028753
88800000000,0.00276416
89000000000,0.00320062
89200000000,0.00298122
89400000000,0.00279755
89600000000,0.00271478
89800000000,0.00267227
90000000000,0.00284674
90200000000,0.00235907
90400000000,0.00280272
90600000000,0.0027832
90800000000,0.00224027
91000000000,0.00267024
91200000000,0.00294637
91400000000,0.00249505
91600000000,0.00320598
91800000000,0.00281926
92000000000,0.00215677
92200000000,0.00275166
92400000000,0.00262167
92600000000,0.002565
92800000000,0.00268365
93000000000,0.00224813
93200000000,0.00308429
93400000000,0.00338739
93600000000,0.00260007
93800000000,0.00279423
94000000000,0.00264261
94200000000,0.00292613
94400000000,0.00280935
94600000000,0.00283416
94800000000,0.0030698
95000000000,0.00285084
95200000000,0.00305162
95400000000,0.00314032
95600000000,0.00284436
95800000000,0.00250842
96000000000,0.00229277
96200000000,0.0023194
96400000000,0.00185493
96600000000,0.00184942
96800000000,0.00171644
97000000000,0.00231509
97200000000,0.00187808
97400000000,0.00250512
97600000000,0.00229844
97800000000,0.00210432
98000000000,0.00215204
98200000000,0.0024396
98400000000,0.00227271
98600000000,0.00215818
98800000000,0.00271307
99000000000,0.00259048
99200000000,0.00294938
99400000000,0.00234252
99600000000,0.00264676
99800000000,0.0027235
100000000000,0.00275653
100200000000,0.00245855
100400000000,0.00276658
100600000000,0.0022997
100800000000,0.00271279
101000000000,0.00225623
101200000000,0.00215818
101400000000,0.00251684
101600000000,0.00194407
101800000000,0.00173118
102000000000,0.00194166
102200000000,0.00220348
102400000000,0.00174127
102600000000,0.00220461
102800000000,0.00189135
103000000000,0.00251649
103200000000,0.00177087
103400000000,0.00184863
103600000000,0.00237071
103800000000,0.0017453
104000000000,0.00152984
104200000000,0.00206021
104400000000,0.00181718
104600000000,0.00191246
104800000000,0.00200718
105000000000,0.00175808
105200000000,0.00177146
105400000000,0.00234286
105600000000,0.0020878
105800000000,0.00193179
106000000000,0.00254672
106200000000,0.00245676
106400000000,0.00267148
106600000000,0.00278889
106800000000,0.00282672
107000000000,0.00269839
107200000000,0.00232053
107400000000,0.0027458
107600000000,0.00236577
107800000000,0.00232416
108000000000,0.00235066
108200000000,0.00298729
108400000000,0.00288591
108600000000,0.00269448
108800000000,0.00253049
109000000000,0.00224429
109200000000,0.00234471
109400000000,0.00209301
109600000000,0.00285866
109800000000,0.00278947
110000000000,0.00294112
110200000000,0.00282991
110400000000,0.00284483
110600000000,0.00237448
110800000000,0.00281272
111000000000,0.00232681
111200000000,0.00247853
111400000000,0.00225187
111600000000,0.0025292
111800000000,0.00204838
112000000000,0.00201728
112200000000,0.00229736
112400000000,0.00237878
112600000000,0.00243072
112800000000,0.0019161
113000000000,0.00278618
113200000000,0.00238093
113400000000,0.00233705
113600000000,0.00260427
113800000000,0.00236328
114000000000,0.00236305
114200000000,0.00248373
114400000000,0.0022538
114600000000,0.00223476
114800000000,0.001833
115000000000,0.00289348
115200000000,0.00223486
115400000000,0.00192161
115600000000,0.0020697
115800000000,0.00252319
116000000000,0.00248169
116200000000,0.00235385
116400000000,0.00243116
116600000000,0.00230868
116800000000,0.00277993
117000000000,0.00228849
117200000000,0.00242637
117400000000,0.00221535
117600000000,0.00249739
117800000000,0.00278598
118000000000,0.00280271
118200000000,0.0024345
118400000000,0.00231205
118600000000,0.00239139
118800000000,0.00251423
119000000000,0.00248623
119200000000,0.0023032
119400000000,0.00245903
119600000000,0.00235085
119800000000,0.00241205
120000000000,0.00237571
120200000000,0.0022719
120400000000,0.00192166
120600000000,0.00249147
120800000000,0.00210332
121000000000,0.0020023
121200000000,0.00197804
121400000000,0.00193446
121600000000,0.00205973
121800000000,0.00193179
122000000000,0.00210369
122200000000,0.00194974
122400000000,0.00204279
122600000000,0.00194092
122800000000,0.00210857
123000000000,0.00206425
123200000000,0.00239875
123400000000,0.00234701
123600000000,0.00255327
123800000000,0.00213032
124000000000,0.00200222
124200000000,0.00184158
124400000000,0.00233808
124600000000,0.00249949
124800000000,0.00232525
125000000000,0.00228561
125200000000,0.00236456
125400000000,0.00250972
125600000000,0.00206515
125800000000,0.00224643
126000000000,0.00208722
126200000000,0.00207515
126400000000,0.00228873
126600000000,0.00183948
126800000000,0.0021333
127000000000,0.00201432
127200000000,0.00235517
127400000000,0.00281575
127600000000,0.00248818
127800000000,0.00258273
128000000000,0.00301249
128200000000,0.00255455
128400000000,0.00224548
128600000000,0.00264463
128800000000,0.0031613
129000000000,0.00249643
129200000000,0.0018156
129400000000,0.00219915
129600000000,0.00227005
129800000000,0.00217393
130000000000,0.00187653
130200000000,0.00159975
130400000000,0.00169139
130600000000,0.00213724
130800000000,0.00220484
131000000000,0.00198922
131200000000,0.00227964
131400000000,0.00228318
131600000000,0.00225823
131800000000,0.00208996
132000000000,0.00268973
132200000000,0.00245979
132400000000,0.0024685
132600000000,0.00198853
132800000000,0.00206046
133000000000,0.00231727
133200000000,0.00258244
133400000000,0.00245455
133600000000,0.00254447
133800000000,0.00227484
134000000000,0.00208066
134200000000,0.00242204
134400000000,0.00232156
134600000000,0.00222251
134800000000,0.00216452
135000000000,0.00209365
135200000000,0.00198994
135400000000,0.00203938
135600000000,0.0024971
135800000000,0.0023782
136000000000,0.00198665
136200000000,0.00236906
136400000000,0.00243181
136600000000,0.00224711
136800000000,0.00222198
137000000000,0.00193949
137200000000,0.00233161
137400000000,0.00245778
137600000000,0.00231385
137800000000,0.00208206
138000000000,0.00277508
138200000000,0.00224393
138400000000,0.00191788
138600000000,0.00219343
138800000000,0.00206006
139000000000,0.00216332
139200000000,0.0025342
139400000000,0.00249767
139600000000,0.00271731
139800000000,0.00258911
140000000000,0.00231996
140200000000,0.00243573
140400000000,0.00231672
140600000000,0.00188158
